,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemod/Add,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,MSZoning_mean_enc,LotShape_mean_enc,LandContour_mean_enc,LotConfig_mean_enc,Neighborhood_mean_enc,Condition1_mean_enc,Condition2_mean_enc,BldgType_mean_enc,HouseStyle_mean_enc,RoofStyle_mean_enc,RoofMatl_mean_enc,Exterior1st_mean_enc,Exterior2nd_mean_enc,MasVnrType_mean_enc,ExterQual_mean_enc,ExterCond_mean_enc,Foundation_mean_enc,BsmtQual_mean_enc,BsmtCond_mean_enc,BsmtExposure_mean_enc,BsmtFinType1_mean_enc,BsmtFinType2_mean_enc,HeatingQC_mean_enc,CentralAir_mean_enc,Electrical_mean_enc,KitchenQual_mean_enc,Functional_mean_enc,GarageType_mean_enc,GarageFinish_mean_enc,GarageQual_mean_enc,GarageCond_mean_enc,PavedDrive_mean_enc,SaleType_mean_enc,TotalIndoorSF,TotalIndoorSF_squared,TotalIndoorSF_sqrt,TotalOutdoorSF,RenoYr_x_YrBuilt,OverallQual_x_Cond,OverallQual_x_IndoorSF,OverallQual_squared,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
1903,80.0,12435,7,5,2001,2001,172.0,361.0,602.0,963.0,963,829,1792,0.0,2,1,3,7,1,2001.0,2.0,564.0,0,96,0,0,231500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,202497.21666666667,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5510.0,30360100.0,74.22937423958254,96,4004001,35,38570.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1904,57.0,6420,5,7,1952,1952,0.0,210.0,219.0,980.0,1148,0,1148,0.0,1,0,2,6,0,1952.0,1.0,308.0,0,0,0,0,123500,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,329506.6195652174,223969.55056179775,189377.57055214723,153266.92156862744,188567.14285714287,117123.64179104478,187441.50366492147,122565.15714285715,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3705.0,13727025.0,60.868711174132805,0,3810304,35,18525.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1905,59.0,16466,5,7,1955,1955,0.0,0.0,816.0,816.0,872,521,1393,0.0,1,1,3,8,0,1955.0,1.0,300.0,121,0,0,265,135500,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,167623.02325581395,227676.4838012959,139988.4611048478,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4418.0,19518724.0,66.46803743153546,386,3822025,35,22090.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1906,65.0,6285,6,6,1976,1976,0.0,504.0,456.0,960.0,1044,0,1044,1.0,1,0,3,7,1,1976.0,2.0,528.0,228,0,0,0,133500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,130493.46853146853,185007.3101301641,181382.07555555555,185275.68588235293,166248.98936170212,171264.25324274244,180849.19703703703,159582.47333333333,166485.7135135135,153679.27586206896,143270.97834803528,102507.69387755102,148415.5307068366,139988.4611048478,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,107387.9574468085,188792.16389038152,174912.25154407637,4008.0,16064064.0,63.30876716537765,228,3904576,36,24048.0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1907,71.0,9204,5,5,1963,1963,0.0,25.0,247.0,1144.0,1144,0,1144,1.0,1,1,3,6,0,1962.0,1.0,336.0,0,88,0,0,124000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,150107.02,164538.75,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,133574.52380952382,3704.0,13719616.0,60.860496218811754,88,3853369,25,18520.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1908,78.0,12011,8,5,1998,1998,530.0,956.0,130.0,1086.0,1086,838,1924,1.0,2,1,3,7,1,1998.0,2.0,592.0,208,75,0,374,280000,191235.16458072592,211848.67052023122,178998.5648399349,230744.35877862596,316294.125,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6020.0,36240400.0,77.5886589650833,657,3992004,40,48160.0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1909,108.0,14774,9,5,1999,1999,165.0,0.0,1393.0,1393.0,1422,1177,2599,0.0,2,1,4,10,1,1999.0,3.0,779.0,668,30,0,0,333168,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,316294.125,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7984.0,63744256.0,89.3532316147547,698,3996001,45,71856.0,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1910,69.05520046484602,11792,8,5,2003,2003,188.0,850.0,158.0,1008.0,1008,1275,2283,0.0,2,1,4,9,1,2003.0,3.0,632.0,120,46,0,0,270000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,189228.3879310345,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6582.0,43322724.0,81.12952606788727,166,4012009,40,52656.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1911,60.0,8064,6,5,1950,1950,0.0,621.0,174.0,795.0,765,368,1133,0.0,1,0,3,5,0,1989.0,2.0,900.0,0,0,0,231,128500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,145905.81612903226,128765.0,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,142940.88768115942,145654.3969465649,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,206262.45138888888,143263.3825136612,185221.2841623785,160174.00940438872,100575.0780141844,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,133574.52380952382,3856.0,14868736.0,62.0966987850401,231,3802500,30,23136.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1912,50.0,7175,6,5,1990,1991,0.0,904.0,494.0,1398.0,1398,0,1398,1.0,2,0,2,5,0,1990.0,2.0,542.0,0,46,0,0,172000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,187760.16091954024,185007.3101301641,181382.07555555555,198312.37267080744,179809.19452313503,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,153679.27586206896,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5592.0,31270464.0,74.77967638335967,46,3962090,30,33552.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1913,72.0,10820,5,7,1971,1972,153.0,535.0,88.0,782.0,810,0,810,1.0,1,0,2,4,0,1973.0,2.0,576.0,0,0,0,0,130000,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,137181.9099099099,143223.60550458715,181382.07555555555,185275.68588235293,149343.92,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,237597.24552845527,164538.75,216027.6075117371,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3025.0,9150625.0,55.0,0,3886812,35,15125.0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1914,34.0,5381,6,5,2005,2005,135.0,900.0,406.0,1306.0,1306,0,1306,1.0,2,0,1,5,1,2005.0,2.0,624.0,170,63,0,0,196000,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,322831.3524590164,185007.3101301641,181382.07555555555,133100.0,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,263714.70238095237,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,164368.0170648464,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5224.0,27290176.0,72.27724399837061,233,4020025,30,31344.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1915,50.0,5000,5,6,1941,1950,0.0,116.0,604.0,720.0,803,0,803,0.0,1,0,2,5,0,1941.0,2.0,360.0,0,0,244,0,87000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,101103.1884057971,139685.7142857143,181382.07555555555,185275.68588235293,112466.66666666667,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,206262.45138888888,150107.02,185221.2841623785,69033.33333333333,100575.0780141844,103678.91428571429,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3046.0,9278116.0,55.190578906186516,244,3784950,30,15230.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1916,55.0,8674,5,6,1950,1950,0.0,910.0,0.0,910.0,910,525,1435,1.0,1,0,3,6,0,1950.0,1.0,308.0,0,33,0,0,128250,129119.14240506329,162925.81235521234,262353.37647058826,177537.01463739187,127022.69736842105,198208.33333333334,119050.0,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,107752.16666666667,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4690.0,21996100.0,68.48357467305573,33,3802500,30,23450.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1917,85.0,13175,6,6,1978,1988,119.0,790.0,589.0,1542.0,2073,0,2073,1.0,2,0,3,7,2,1978.0,2.0,500.0,349,0,0,0,210000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,194619.02298850575,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,170511.45394736843,166485.7135135135,263714.70238095237,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,164533.53248693055,164368.0170648464,164538.75,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,154429.7619047619,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7067.0,49942489.0,84.06545069170807,349,3932264,36,42402.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1918,69.05520046484602,11275,6,7,1932,1950,480.0,297.0,0.0,854.0,1096,895,1991,0.0,1,1,3,7,1,1977.0,2.0,432.0,0,0,19,0,220000,191235.16458072592,211848.67052023122,262353.37647058826,180629.591954023,205901.21126760563,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,139988.4611048478,184021.85823336968,189377.57055214723,143263.3825136612,162284.58333333334,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,107387.9574468085,188792.16389038152,174912.25154407637,5133.0,26347689.0,71.64495795239188,19,3767400,42,30798.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1919,60.0,9600,4,7,1950,1995,0.0,442.0,625.0,1067.0,1067,0,1067,0.0,2,0,2,4,0,1996.0,2.0,436.0,290,0,0,0,128000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,137181.9099099099,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,160836.88,153679.27586206896,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,164533.53248693055,150107.02,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,150424.57142857142,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4268.0,18215824.0,65.3299318842443,290,3890250,28,17072.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1920,120.0,9000,5,8,1900,2006,0.0,130.0,550.0,680.0,680,494,1174,0.0,1,0,2,6,1,2000.0,2.0,576.0,116,26,40,0,135000,129119.14240506329,162925.81235521234,178998.5648399349,180629.591954023,125276.30061349693,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,139712.96296296295,147725.33333333334,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,118629.07692307692,164533.53248693055,150107.02,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3708.0,13749264.0,60.89334939055332,182,3811400,40,18540.0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1921,74.0,9990,4,5,1991,1991,0.0,1383.0,297.0,1680.0,1689,0,1689,1.0,2,0,3,6,1,1991.0,2.0,432.0,428,120,0,0,228500,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,167656.70731707316,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,153679.27586206896,143270.97834803528,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,164368.0170648464,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6738.0,45400644.0,82.08532146492453,548,3964081,20,26952.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1922,50.0,6000,6,7,1939,1950,0.0,452.0,144.0,608.0,608,524,1132,1.0,1,0,2,5,0,1939.0,1.0,240.0,0,0,128,0,134000,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,127022.69736842105,185007.3101301641,181382.07555555555,185275.68588235293,136480.09174311926,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,223969.55056179775,164533.53248693055,150107.02,162284.58333333334,138986.70519262983,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,3468.0,12027024.0,58.88972745734183,128,3781050,42,20808.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1923,85.0,10533,6,6,1956,1956,244.0,773.0,235.0,1008.0,1024,0,1024,1.0,1,0,2,5,2,1956.0,1.0,313.0,0,0,0,280,157500,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,145905.81612903226,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,143270.97834803528,167623.02325581395,148415.5307068366,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,138986.70519262983,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,4064.0,16516096.0,63.74950980203691,280,3825936,36,24384.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1924,69.05520046484602,11692,8,5,1993,1994,372.0,624.0,549.0,1173.0,1215,1017,2232,1.0,2,1,3,8,1,1993.0,2.0,623.0,173,165,0,0,263550,191235.16458072592,211848.67052023122,178998.5648399349,177537.01463739187,316294.125,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6810.0,46376100.0,82.52272414311103,338,3974042,40,54480.0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1925,69.05520046484602,12546,6,7,1981,1981,310.0,678.0,762.0,1440.0,1440,0,1440,0.0,2,0,3,7,1,1981.0,2.0,467.0,0,0,99,0,182900,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,194619.02298850575,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,154402.0483383686,155978.63580246913,212161.4365079365,230802.4849354376,167623.02325581395,148415.5307068366,202537.58217592593,184021.85823336968,164533.53248693055,150107.02,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5760.0,33177600.0,75.8946638440411,99,3924361,42,34560.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1926,69.05520046484602,21695,6,9,1988,2007,260.0,808.0,72.0,880.0,1680,0,1680,1.0,2,0,3,5,1,1988.0,2.0,540.0,292,44,0,0,222000,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,205901.21126760563,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,142940.88768115942,166485.7135135135,212161.4365079365,230802.4849354376,167623.02325581395,148415.5307068366,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,5120.0,26214400.0,71.55417527999327,336,3989916,54,30720.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1928,90.0,8100,5,6,1948,1973,0.0,338.0,1221.0,1559.0,1559,0,1559,1.0,1,0,2,5,0,1948.0,2.0,812.0,0,116,230,0,153500,129119.14240506329,162925.81235521234,178998.5648399349,177537.01463739187,125276.30061349693,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,153679.27586206896,143270.97834803528,185258.20247469065,129050.19004524886,139988.4611048478,184021.85823336968,164533.53248693055,143263.3825136612,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,150424.57142857142,132132.94776119402,140718.148409894,188312.70032751092,188211.90096359744,188792.16389038152,133574.52380952382,6236.0,38887696.0,78.96834808959854,346,3843404,30,31180.0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1929,129.0,16737,9,5,2004,2005,66.0,1447.0,533.0,1980.0,1980,0,1980,1.0,2,0,3,8,1,2004.0,3.0,770.0,194,45,0,0,315000,191235.16458072592,162925.81235521234,178998.5648399349,198600.0,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,206262.45138888888,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,7920.0,62726400.0,88.99438184514796,239,4018020,45,71280.0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1930,80.0,9200,8,5,1998,1998,473.0,986.0,484.0,1470.0,1470,1160,2630,1.0,2,1,4,8,1,1998.0,3.0,696.0,0,66,0,0,315000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,316294.125,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,164533.53248693055,237597.24552845527,185221.2841623785,160174.00940438872,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,8200.0,67240000.0,90.55385138137417,66,3992004,40,65600.0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1931,73.0,9801,8,5,2007,2007,156.0,0.0,1341.0,1341.0,1341,520,1861,0.0,3,0,3,7,1,2007.0,3.0,851.0,144,60,0,0,257000,191235.16458072592,162925.81235521234,178998.5648399349,177537.01463739187,227183.9,185007.3101301641,181382.07555555555,185275.68588235293,206408.96321070235,171264.25324274244,180849.19703703703,218174.08287292818,217798.6851595007,263714.70238095237,230802.4849354376,185258.20247469065,227676.4838012959,202537.58217592593,184021.85823336968,206262.45138888888,166155.25704809287,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,211629.4516129032,183954.74934725848,247883.52272727274,204792.03626943004,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,6404.0,41011216.0,80.02499609497022,204,4028049,40,51232.0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1932,150.0,14137,4,5,1964,1964,98.0,865.0,88.0,1200.0,1200,0,1200,1.0,1,0,3,6,0,1964.0,3.0,850.0,0,119,0,171,173000,191235.16458072592,162925.81235521234,178998.5648399349,180629.591954023,167656.70731707316,185007.3101301641,181382.07555555555,185275.68588235293,149343.92,171264.25324274244,180849.19703703703,159582.47333333333,160836.88,212161.4365079365,143270.97834803528,185258.20247469065,148415.5307068366,202537.58217592593,184021.85823336968,206262.45138888888,164368.0170648464,162284.58333333334,160174.00940438872,187441.50366492147,187770.38222698073,139501.60744985673,183954.74934725848,157184.2105263158,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,129091.35294117648,4553.0,20729809.0,67.47592163134935,290,3857296,20,18212.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1934,117.0,15262,8,5,2003,2004,470.0,1557.0,643.0,2200.0,2200,0,2200,1.0,2,1,3,8,1,2003.0,3.0,685.0,208,55,0,0,382500,191235.16458072592,211848.67052023122,178998.5648399349,180629.591954023,322831.3524590164,185007.3101301641,181382.07555555555,185275.68588235293,179809.19452313503,224366.6549118388,180849.19703703703,218174.08287292818,217798.6851595007,212161.4365079365,230802.4849354376,185258.20247469065,227676.4838012959,329506.6195652174,184021.85823336968,271610.5665024631,237597.24552845527,185221.2841623785,216027.6075117371,187441.50366492147,187770.38222698073,336424.4635761589,183954.74934725848,205040.19538334708,239800.66404715128,188312.70032751092,188211.90096359744,188792.16389038152,174912.25154407637,8800.0,77440000.0,93.8083151964686,263,4014012,40,70400.0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
